data,pedido_id,categoria,produto,regiao,canal,quantidade,preco_unitario,receita
2025-11-13,13585,Moda,Relógio,Sudeste,Site,1,329.0,329.0
2025-11-13,13586,Informática,"Monitor 24""",Sudeste,Loja Física,3,999.0,2997.0
2025-11-13,13587,Eletrônicos,Smartwatch,Centro-Oeste,App,1,899.0,899.0
2025-11-13,13588,Eletrônicos,Smartphone,Nordeste,Site,3,1899.0,5697.0
2025-11-13,13589,Moda,Jaqueta,Sudeste,Site,2,246.05,492.1
2025-11-14,13590,Moda,Tênis Esportivo,Sudeste,Loja Física,1,399.0,399.0
2025-11-14,13591,Eletrônicos,Smartphone,Sudeste,App,1,1804.05,1804.05
2025-11-14,13592,Casa,Aspirador Robô,Nordeste,App,2,1169.1,2338.2
2025-11-14,13593,Casa,Cafeteira,Sudeste,Site,2,274.55,549.1
2025-11-14,13594,Esporte,Esteira,Sudeste,Loja Física,1,2799.0,2799.0
2025-11-14,13595,Informática,SSD 1TB,Nordeste,App,1,386.1,386.1
2025-11-14,13596,Eletrônicos,Smartwatch,Sul,Site,3,854.05,2562.15
2025-11-14,13597,Esporte,Bicicleta,Sudeste,Site,2,1599.0,3198.0
2025-11-14,13598,Esporte,Esteira,Norte,Site,2,2799.0,5598.0
2025-11-14,13599,Esporte,Tapete Yoga,Sudeste,Site,2,99.0,198.0
2025-11-14,13600,Casa,Aspirador Robô,Sul,Loja Física,3,1234.05,3702.15
2025-11-14,13601,Informática,SSD 1TB,Nordeste,Loja Física,1,407.55,407.55
2025-11-14,13602,Eletrônicos,Smartwatch,Sudeste,Site,1,899.0,899.0
2025-11-14,13603,Informática,Mouse Gamer,Sudeste,App,1,159.0,159.0
2025-11-14,13604,Moda,Mochila,Nordeste,Loja Física,1,179.0,179.0
2025-11-15,13605,Eletrônicos,Smartwatch,Centro-Oeste,App,1,899.0,899.0
2025-11-15,13606,Informática,Teclado Mecânico,Sudeste,Site,2,349.0,698.0
2025-11-15,13607,Esporte,Bicicleta,Centro-Oeste,Site,2,1599.0,3198.0
2025-11-15,13608,Esporte,Tapete Yoga,Sudeste,Site,1,89.1,89.1
2025-11-15,13609,Moda,Relógio,Norte,Site,1,329.0,329.0
2025-11-15,13610,Eletrônicos,Fone Bluetooth,Sudeste,App,2,249.0,498.0
2025-11-15,13611,Moda,Mochila,Nordeste,App,3,161.1,483.3
2025-11-15,13612,Informática,SSD 1TB,Nordeste,Site,2,407.55,815.1
2025-11-15,13613,Casa,Liquidificador,Norte,Site,2,179.1,358.2
2025-11-15,13614,Casa,Liquidificador,Sul,Loja Física,2,199.0,398.0
2025-11-15,13615,Informática,Mouse Gamer,Norte,Site,2,143.1,286.2
2025-11-15,13616,Moda,Tênis Esportivo,Sul,Site,3,399.0,1197.0
2025-11-15,13617,Eletrônicos,Fone Bluetooth,Sudeste,Loja Física,2,249.0,498.0
2025-11-15,13618,Eletrônicos,Fone Bluetooth,Nordeste,Site,2,236.55,473.1
2025-11-15,13619,Esporte,Bicicleta,Norte,Site,1,1599.0,1599.0
2025-11-15,13620,Eletrônicos,Smartwatch,Centro-Oeste,Site,3,809.1,2427.3
2025-11-15,13621,Eletrônicos,Smartwatch,Nordeste,Site,2,899.0,1798.0
2025-11-16,13622,Moda,Mochila,Nordeste,Loja Física,1,161.1,161.1
2025-11-16,13623,Moda,Jaqueta,Nordeste,Site,1,233.1,233.1
2025-11-16,13624,Casa,Cafeteira,Nordeste,Site,1,260.1,260.1
2025-11-16,13625,Eletrônicos,Fone Bluetooth,Sudeste,Site,3,249.0,747.0
2025-11-16,13626,Informática,Mouse Gamer,Centro-Oeste,App,3,159.0,477.0
2025-11-16,13627,Moda,Tênis Esportivo,Nordeste,Loja Física,3,399.0,1197.0
2025-11-16,13628,Informática,Mouse Gamer,Centro-Oeste,App,3,151.05,453.15
2025-11-16,13629,Casa,Aspirador Robô,Sudeste,App,2,1299.0,2598.0
2025-11-16,13630,Moda,Mochila,Norte,Site,3,179.0,537.0
2025-11-16,13631,Casa,Aspirador Robô,Centro-Oeste,Loja Física,1,1299.0,1299.0
2025-11-16,13632,Esporte,Tapete Yoga,Nordeste,App,3,84.15,252.45
2025-11-16,13633,Eletrônicos,Fone Bluetooth,Sudeste,Site,3,249.0,747.0
2025-11-16,13634,Casa,Aspirador Robô,Norte,Site,3,1169.1,3507.3
2025-11-17,13635,Casa,Air Fryer,Norte,Site,1,459.0,459.0
2025-11-17,13636,Casa,Air Fryer,Nordeste,Site,3,413.1,1239.3
2025-11-17,13637,Casa,Cafeteira,Sudeste,Loja Física,3,289.0,867.0
2025-11-17,13638,Esporte,Esteira,Sudeste,App,3,2659.05,7977.15
2025-11-17,13639,Informática,SSD 1TB,Sudeste,App,1,429.0,429.0
2025-11-17,13640,Informática,SSD 1TB,Sudeste,Site,1,386.1,386.1
2025-11-17,13641,Casa,Liquidificador,Norte,Site,2,189.05,378.1
2025-11-17,13642,Esporte,Esteira,Sul,App,2,2799.0,5598.0
2025-11-17,13643,Informática,SSD 1TB,Norte,App,1,429.0,429.0
2025-11-17,13644,Eletrônicos,Notebook,Sudeste,Site,1,3999.0,3999.0
2025-11-17,13645,Moda,Jaqueta,Sul,Site,2,259.0,518.0
2025-11-17,13646,Casa,Cafeteira,Centro-Oeste,App,1,289.0,289.0
2025-11-17,13647,Casa,Air Fryer,Sul,App,3,436.05,1308.15
2025-11-18,13648,Casa,Air Fryer,Nordeste,Site,2,459.0,918.0
2025-11-18,13649,Moda,Mochila,Norte,Loja Física,2,179.0,358.0
2025-11-18,13650,Moda,Mochila,Centro-Oeste,Site,2,152.15,304.3
2025-11-18,13651,Esporte,Esteira,Norte,App,1,2659.05,2659.05
2025-11-18,13652,Casa,Liquidificador,Nordeste,Site,1,199.0,199.0
2025-11-18,13653,Casa,Air Fryer,Sudeste,Site,3,436.05,1308.15
2025-11-18,13654,Informática,Teclado Mecânico,Sudeste,Site,1,349.0,349.0
2025-11-18,13655,Casa,Aspirador Robô,Sul,Site,3,1299.0,3897.0
2025-11-18,13656,Eletrônicos,Fone Bluetooth,Sudeste,App,1,249.0,249.0
2025-11-18,13657,Informática,SSD 1TB,Centro-Oeste,App,3,429.0,1287.0
2025-11-18,13658,Casa,Aspirador Robô,Nordeste,Loja Física,3,1299.0,3897.0
2025-11-18,13659,Esporte,Bicicleta,Nordeste,App,3,1599.0,4797.0
2025-11-19,13660,Esporte,Tapete Yoga,Centro-Oeste,Site,3,94.05,282.15
2025-11-19,13661,Eletrônicos,Notebook,Sul,Loja Física,2,3999.0,7998.0
2025-11-19,13662,Informática,SSD 1TB,Sudeste,App,3,429.0,1287.0
2025-11-19,13663,Eletrônicos,Fone Bluetooth,Sudeste,Site,2,249.0,498.0
2025-11-19,13664,Moda,Relógio,Norte,Site,3,312.55,937.65
2025-11-19,13665,Moda,Mochila,Sudeste,App,2,161.1,322.2
2025-11-19,13666,Informática,Mouse Gamer,Sudeste,App,1,159.0,159.0
2025-11-19,13667,Eletrônicos,Smartwatch,Sul,App,1,854.05,854.05
2025-11-19,13668,Esporte,Halteres 10kg,Nordeste,App,1,170.1,170.1
2025-11-20,13669,Moda,Mochila,Nordeste,Site,3,179.0,537.0
2025-11-20,13670,Casa,Liquidificador,Sudeste,Site,1,189.05,189.05
2025-11-20,13671,Eletrônicos,Notebook,Centro-Oeste,Loja Física,3,3599.1,10797.3
2025-11-20,13672,Informática,SSD 1TB,Sudeste,App,3,429.0,1287.0
2025-11-20,13673,Informática,Mouse Gamer,Sul,App,2,159.0,318.0
2025-11-20,13674,Esporte,Halteres 10kg,Sul,Site,3,179.55,538.65
2025-11-20,13675,Esporte,Esteira,Nordeste,Site,1,2799.0,2799.0
2025-11-20,13676,Moda,Relógio,Sudeste,App,2,279.65,559.3
2025-11-20,13677,Esporte,Esteira,Sudeste,Loja Física,3,2799.0,8397.0
2025-11-20,13678,Esporte,Halteres 10kg,Sudeste,Site,2,189.0,378.0
2025-11-20,13679,Moda,Relógio,Norte,App,2,296.1,592.2
2025-11-21,13680,Moda,Tênis Esportivo,Sudeste,Loja Física,3,379.05,1137.15
2025-11-21,13681,Informática,"Monitor 24""",Sul,App,2,999.0,1998.0
2025-11-21,13682,Esporte,Tapete Yoga,Sudeste,App,3,99.0,297.0
2025-11-21,13683,Esporte,Tapete Yoga,Sul,Site,1,99.0,99.0
2025-11-21,13684,Eletrônicos,Notebook,Nordeste,Site,1,3999.0,3999.0
2025-11-21,13685,Moda,Jaqueta,Nordeste,Site,2,259.0,518.0
2025-11-21,13686,Esporte,Halteres 10kg,Sudeste,App,3,170.1,510.3
2025-11-21,13687,Informática,"Monitor 24""",Sudeste,App,2,949.05,1898.1
2025-11-21,13688,Casa,Aspirador Robô,Sudeste,Site,3,1299.0,3897.0
2025-11-21,13689,Informática,SSD 1TB,Nordeste,App,1,429.0,429.0
2025-11-21,13690,Eletrônicos,Smartwatch,Sudeste,App,2,764.15,1528.3
2025-11-21,13691,Esporte,Esteira,Sul,Site,2,2519.1,5038.2
2025-11-21,13692,Informática,Teclado Mecânico,Centro-Oeste,Site,1,349.0,349.0
2025-11-22,13693,Informática,SSD 1TB,Sudeste,Loja Física,2,429.0,858.0
2025-11-22,13694,Esporte,Halteres 10kg,Centro-Oeste,Loja Física,1,189.0,189.0
2025-11-22,13695,Esporte,Tapete Yoga,Nordeste,Site,1,99.0,99.0
2025-11-22,13696,Esporte,Esteira,Sul,Loja Física,3,2659.05,7977.15
2025-11-22,13697,Moda,Jaqueta,Sudeste,Site,2,259.0,518.0
2025-11-22,13698,Moda,Tênis Esportivo,Nordeste,App,3,399.0,1197.0
2025-11-22,13699,Informática,SSD 1TB,Sudeste,App,3,429.0,1287.0
2025-11-22,13700,Moda,Jaqueta,Sudeste,Site,1,259.0,259.0
2025-11-22,13701,Moda,Relógio,Sudeste,Loja Física,3,312.55,937.65
2025-11-22,13702,Esporte,Tapete Yoga,Sudeste,Site,2,84.15,168.3
2025-11-22,13703,Informática,"Monitor 24""",Sudeste,App,3,999.0,2997.0
2025-11-22,13704,Esporte,Esteira,Norte,App,3,2659.05,7977.15
2025-11-22,13705,Esporte,Tapete Yoga,Nordeste,App,2,99.0,198.0
2025-11-22,13706,Casa,Cafeteira,Nordeste,Loja Física,2,289.0,578.0
2025-11-22,13707,Casa,Cafeteira,Sudeste,Site,3,289.0,867.0
2025-11-22,13708,Esporte,Tapete Yoga,Nordeste,App,2,99.0,198.0
2025-11-22,13709,Eletrônicos,Fone Bluetooth,Sul,Site,2,211.65,423.3
2025-11-22,13710,Esporte,Esteira,Sudeste,App,1,2659.05,2659.05
2025-11-23,13711,Eletrônicos,Smartphone,Centro-Oeste,App,3,1899.0,5697.0
2025-11-23,13712,Informática,"Monitor 24""",Sul,Site,2,949.05,1898.1
2025-11-23,13713,Informática,Mouse Gamer,Sudeste,App,3,159.0,477.0
2025-11-23,13714,Eletrônicos,Notebook,Sudeste,Site,1,3999.0,3999.0
2025-11-23,13715,Esporte,Bicicleta,Norte,Site,3,1599.0,4797.0
2025-11-23,13716,Eletrônicos,Notebook,Sudeste,App,1,3999.0,3999.0
2025-11-23,13717,Informática,Teclado Mecânico,Nordeste,Site,3,314.1,942.3
2025-11-23,13718,Esporte,Esteira,Nordeste,Site,2,2799.0,5598.0
2025-11-23,13719,Eletrônicos,Fone Bluetooth,Sudeste,Site,2,249.0,498.0
2025-11-23,13720,Informática,Teclado Mecânico,Sudeste,Site,3,349.0,1047.0
2025-11-23,13721,Esporte,Tapete Yoga,Sul,App,1,94.05,94.05
2025-11-23,13722,Casa,Liquidificador,Sul,App,2,199.0,398.0
2025-11-23,13723,Esporte,Bicicleta,Sudeste,Loja Física,2,1599.0,3198.0
2025-11-23,13724,Moda,Mochila,Nordeste,Site,3,179.0,537.0
2025-11-24,13725,Esporte,Tapete Yoga,Centro-Oeste,Site,3,99.0,297.0
2025-11-24,13726,Informática,"Monitor 24""",Sul,Site,1,999.0,999.0
2025-11-24,13727,Esporte,Esteira,Centro-Oeste,Site,2,2659.05,5318.1
2025-11-24,13728,Informática,Mouse Gamer,Sudeste,App,2,159.0,318.0
2025-11-24,13729,Casa,Liquidificador,Sul,App,2,179.1,358.2
2025-11-24,13730,Esporte,Tapete Yoga,Sul,Site,1,84.15,84.15
2025-11-24,13731,Moda,Relógio,Nordeste,Loja Física,3,296.1,888.3
2025-11-24,13732,Casa,Cafeteira,Nordeste,Site,2,289.0,578.0
2025-11-24,13733,Informática,Mouse Gamer,Norte,Site,3,143.1,429.3
2025-11-24,13734,Esporte,Tapete Yoga,Sudeste,App,1,89.1,89.1
2025-11-24,13735,Eletrônicos,Notebook,Sudeste,App,2,3999.0,7998.0
2025-11-24,13736,Esporte,Esteira,Nordeste,App,1,2659.05,2659.05
2025-11-24,13737,Esporte,Halteres 10kg,Norte,Site,2,189.0,378.0
2025-11-24,13738,Informática,SSD 1TB,Norte,App,2,429.0,858.0
2025-11-25,13739,Informática,Teclado Mecânico,Nordeste,Loja Física,2,296.65,593.3
2025-11-25,13740,Moda,Jaqueta,Nordeste,App,2,259.0,518.0
2025-11-25,13741,Esporte,Bicicleta,Sudeste,Loja Física,1,1599.0,1599.0
2025-11-25,13742,Casa,Air Fryer,Sudeste,App,1,413.1,413.1
2025-11-25,13743,Esporte,Tapete Yoga,Sudeste,Site,2,89.1,178.2
2025-11-25,13744,Moda,Relógio,Nordeste,App,3,312.55,937.65
2025-11-25,13745,Informática,Mouse Gamer,Sul,App,1,143.1,143.1
2025-11-26,13746,Informática,"Monitor 24""",Sul,Loja Física,3,999.0,2997.0
2025-11-26,13747,Esporte,Halteres 10kg,Norte,Site,1,179.55,179.55
2025-11-26,13748,Informática,Teclado Mecânico,Sudeste,App,3,349.0,1047.0
2025-11-26,13749,Casa,Aspirador Robô,Norte,Loja Física,1,1234.05,1234.05
2025-11-26,13750,Moda,Jaqueta,Nordeste,Site,1,246.05,246.05
2025-11-26,13751,Casa,Aspirador Robô,Sul,App,1,1299.0,1299.0
2025-11-26,13752,Moda,Mochila,Sudeste,App,2,161.1,322.2
2025-11-26,13753,Informática,SSD 1TB,Sudeste,Site,2,429.0,858.0
2025-11-26,13754,Casa,Cafeteira,Centro-Oeste,App,2,289.0,578.0
2025-11-26,13755,Informática,Mouse Gamer,Sudeste,App,2,143.1,286.2
2025-11-26,13756,Informática,Mouse Gamer,Sul,App,1,143.1,143.1
2025-11-26,13757,Esporte,Esteira,Sudeste,Site,3,2659.05,7977.15
2025-11-26,13758,Informática,SSD 1TB,Centro-Oeste,Site,1,407.55,407.55
2025-11-26,13759,Eletrônicos,Smartwatch,Sudeste,Site,2,899.0,1798.0
2025-11-26,13760,Esporte,Esteira,Sul,Site,1,2659.05,2659.05
2025-11-26,13761,Esporte,Esteira,Nordeste,Site,2,2519.1,5038.2
2025-11-26,13762,Informática,SSD 1TB,Norte,Site,2,429.0,858.0
2025-11-27,13763,Eletrônicos,Fone Bluetooth,Sul,Loja Física,1,211.65,211.65
2025-11-27,13764,Eletrônicos,Smartwatch,Sudeste,Site,2,899.0,1798.0
2025-11-27,13765,Esporte,Bicicleta,Norte,Site,3,1599.0,4797.0
2025-11-27,13766,Moda,Tênis Esportivo,Sudeste,App,2,399.0,798.0
2025-11-27,13767,Informática,Teclado Mecânico,Sudeste,App,1,349.0,349.0
2025-11-27,13768,Moda,Jaqueta,Nordeste,Site,1,259.0,259.0
2025-11-27,13769,Informática,Teclado Mecânico,Norte,Loja Física,3,349.0,1047.0
2025-11-27,13770,Casa,Cafeteira,Sul,Site,3,289.0,867.0
2025-11-27,13771,Informática,SSD 1TB,Nordeste,App,2,429.0,858.0
2025-11-27,13772,Casa,Liquidificador,Norte,Site,2,199.0,398.0
2025-11-27,13773,Casa,Liquidificador,Centro-Oeste,Site,1,179.1,179.1
2025-11-27,13774,Casa,Liquidificador,Sudeste,Site,3,199.0,597.0
2025-11-28,13775,Moda,Mochila,Sudeste,App,1,161.1,161.1
2025-11-28,13776,Esporte,Esteira,Norte,Loja Física,1,2799.0,2799.0
2025-11-28,13777,Informática,Mouse Gamer,Sul,Site,1,159.0,159.0
2025-11-28,13778,Informática,SSD 1TB,Sudeste,Loja Física,1,429.0,429.0
2025-11-28,13779,Esporte,Tapete Yoga,Centro-Oeste,Site,1,99.0,99.0
2025-11-28,13780,Casa,Aspirador Robô,Norte,Site,3,1299.0,3897.0
2025-11-28,13781,Informática,SSD 1TB,Sul,Site,2,386.1,772.2
2025-11-28,13782,Eletrônicos,Notebook,Sul,Site,3,3999.0,11997.0
2025-11-28,13783,Casa,Liquidificador,Nordeste,Loja Física,2,199.0,398.0
2025-11-28,13784,Esporte,Tapete Yoga,Sul,Site,3,99.0,297.0
2025-11-28,13785,Esporte,Halteres 10kg,Nordeste,App,3,170.1,510.3
2025-11-28,13786,Informática,SSD 1TB,Nordeste,App,1,429.0,429.0
2025-11-28,13787,Casa,Liquidificador,Nordeste,App,2,199.0,398.0
2025-11-29,13788,Casa,Air Fryer,Nordeste,Site,1,436.05,436.05
2025-11-29,13789,Casa,Liquidificador,Sudeste,Site,2,199.0,398.0
2025-11-29,13790,Moda,Jaqueta,Centro-Oeste,Site,1,220.15,220.15
2025-11-29,13791,Casa,Aspirador Robô,Sudeste,Site,1,1299.0,1299.0
2025-11-29,13792,Informática,SSD 1TB,Sudeste,App,1,429.0,429.0
2025-11-29,13793,Esporte,Esteira,Sudeste,Loja Física,3,2799.0,8397.0
2025-11-29,13794,Informática,Mouse Gamer,Sudeste,Site,1,159.0,159.0
2025-11-29,13795,Esporte,Esteira,Sul,Site,3,2379.15,7137.45
2025-11-29,13796,Moda,Tênis Esportivo,Sul,Loja Física,3,399.0,1197.0
2025-11-30,13797,Eletrônicos,Smartphone,Sudeste,Site,3,1614.15,4842.45
2025-11-30,13798,Eletrônicos,Smartphone,Sudeste,Site,2,1899.0,3798.0
2025-11-30,13799,Esporte,Halteres 10kg,Sudeste,Loja Física,2,179.55,359.1
2025-11-30,13800,Casa,Liquidificador,Norte,Loja Física,1,199.0,199.0
2025-11-30,13801,Informática,Teclado Mecânico,Sudeste,Site,3,314.1,942.3
2025-11-30,13802,Informática,Teclado Mecânico,Sul,App,2,314.1,628.2
2025-11-30,13803,Informática,SSD 1TB,Sudeste,App,3,407.55,1222.65
2025-11-30,13804,Eletrônicos,Fone Bluetooth,Sul,Loja Física,2,249.0,498.0
2025-11-30,13805,Eletrônicos,Notebook,Nordeste,App,1,3999.0,3999.0
2025-11-30,13806,Eletrônicos,Notebook,Nordeste,Site,2,3999.0,7998.0
2025-11-30,13807,Moda,Tênis Esportivo,Norte,App,1,399.0,399.0
2025-12-01,13808,Casa,Liquidificador,Nordeste,Site,2,179.1,358.2
2025-12-01,13809,Informática,"Monitor 24""",Nordeste,App,1,999.0,999.0
2025-12-01,13810,Eletrônicos,Smartwatch,Sudeste,App,3,899.0,2697.0
2025-12-01,13811,Eletrônicos,Smartphone,Centro-Oeste,Loja Física,2,1709.1,3418.2
2025-12-01,13812,Esporte,Tapete Yoga,Centro-Oeste,Site,2,99.0,198.0
2025-12-01,13813,Esporte,Tapete Yoga,Sul,Loja Física,2,89.1,178.2
2025-12-01,13814,Informática,"Monitor 24""",Norte,Site,2,949.05,1898.1
2025-12-01,13815,Informática,Mouse Gamer,Nordeste,App,1,159.0,159.0
2025-12-01,13816,Eletrônicos,Smartphone,Centro-Oeste,App,1,1899.0,1899.0
2025-12-01,13817,Informática,Mouse Gamer,Centro-Oeste,App,1,159.0,159.0
2025-12-01,13818,Eletrônicos,Smartphone,Centro-Oeste,Site,2,1804.05,3608.1
2025-12-01,13819,Eletrônicos,Notebook,Sul,App,1,3399.15,3399.15
2025-12-02,13820,Casa,Liquidificador,Nordeste,Loja Física,1,179.1,179.1
2025-12-02,13821,Informática,Mouse Gamer,Sudeste,Site,3,151.05,453.15
2025-12-02,13822,Informática,Teclado Mecânico,Sudeste,Site,2,349.0,698.0
2025-12-02,13823,Casa,Liquidificador,Sul,App,2,199.0,398.0
2025-12-02,13824,Eletrônicos,Smartphone,Sudeste,App,2,1899.0,3798.0
2025-12-02,13825,Moda,Relógio,Norte,App,3,329.0,987.0
2025-12-02,13826,Casa,Aspirador Robô,Centro-Oeste,App,3,1299.0,3897.0
2025-12-02,13827,Eletrônicos,Fone Bluetooth,Norte,Loja Física,2,249.0,498.0
2025-12-02,13828,Moda,Relógio,Nordeste,Site,2,329.0,658.0
2025-12-02,13829,Moda,Mochila,Norte,Site,3,161.1,483.3
2025-12-02,13830,Eletrônicos,Notebook,Sudeste,Site,3,3599.1,10797.3
2025-12-02,13831,Moda,Jaqueta,Sudeste,Site,1,259.0,259.0
2025-12-03,13832,Esporte,Bicicleta,Sul,Site,2,1519.05,3038.1
2025-12-03,13833,Informática,Mouse Gamer,Norte,Loja Física,3,159.0,477.0
2025-12-03,13834,Moda,Mochila,Nordeste,Site,3,152.15,456.45
2025-12-03,13835,Moda,Tênis Esportivo,Norte,Site,2,399.0,798.0
2025-12-03,13836,Esporte,Bicicleta,Centro-Oeste,Loja Física,1,1519.05,1519.05
2025-12-03,13837,Eletrônicos,Smartphone,Centro-Oeste,Site,3,1804.05,5412.15
2025-12-03,13838,Informática,SSD 1TB,Nordeste,Site,2,429.0,858.0
2025-12-04,13839,Esporte,Esteira,Sudeste,Site,1,2519.1,2519.1
2025-12-04,13840,Esporte,Esteira,Nordeste,App,2,2799.0,5598.0
2025-12-04,13841,Eletrônicos,Notebook,Nordeste,Site,2,3799.05,7598.1
2025-12-04,13842,Casa,Air Fryer,Nordeste,App,1,459.0,459.0
2025-12-04,13843,Casa,Liquidificador,Centro-Oeste,Site,3,199.0,597.0
2025-12-04,13844,Esporte,Esteira,Nordeste,App,2,2799.0,5598.0
2025-12-04,13845,Eletrônicos,Notebook,Norte,App,1,3599.1,3599.1
2025-12-04,13846,Esporte,Tapete Yoga,Nordeste,Site,3,94.05,282.15
2025-12-04,13847,Casa,Liquidificador,Norte,Site,1,199.0,199.0
2025-12-04,13848,Moda,Tênis Esportivo,Sul,Site,2,399.0,798.0
2025-12-04,13849,Informática,Teclado Mecânico,Sudeste,App,1,349.0,349.0
2025-12-04,13850,Informática,Mouse Gamer,Sudeste,Site,1,159.0,159.0
2025-12-05,13851,Eletrônicos,Fone Bluetooth,Nordeste,App,1,249.0,249.0
2025-12-05,13852,Eletrônicos,Fone Bluetooth,Sudeste,Site,1,224.1,224.1
2025-12-05,13853,Informática,"Monitor 24""",Nordeste,App,3,949.05,2847.15
2025-12-05,13854,Moda,Tênis Esportivo,Sudeste,App,3,399.0,1197.0
2025-12-05,13855,Moda,Jaqueta,Sul,App,3,259.0,777.0
2025-12-05,13856,Moda,Jaqueta,Sul,Loja Física,2,259.0,518.0
2025-12-05,13857,Eletrônicos,Smartwatch,Sudeste,App,2,899.0,1798.0
2025-12-05,13858,Casa,Aspirador Robô,Sul,Site,1,1169.1,1169.1
2025-12-05,13859,Moda,Jaqueta,Sul,Site,3,259.0,777.0
2025-12-06,13860,Eletrônicos,Notebook,Sudeste,App,1,3999.0,3999.0
2025-12-06,13861,Eletrônicos,Notebook,Nordeste,Site,3,3999.0,11997.0
2025-12-06,13862,Eletrônicos,Smartphone,Sudeste,Loja Física,3,1899.0,5697.0
2025-12-06,13863,Casa,Liquidificador,Centro-Oeste,App,3,199.0,597.0
2025-12-06,13864,Casa,Aspirador Robô,Sudeste,App,1,1299.0,1299.0
2025-12-06,13865,Informática,"Monitor 24""",Sudeste,App,1,999.0,999.0
2025-12-06,13866,Informática,Mouse Gamer,Nordeste,Site,3,159.0,477.0
2025-12-06,13867,Informática,"Monitor 24""",Sul,Loja Física,3,999.0,2997.0
2025-12-06,13868,Casa,Aspirador Robô,Centro-Oeste,App,1,1299.0,1299.0
2025-12-06,13869,Esporte,Halteres 10kg,Sudeste,Site,3,170.1,510.3
2025-12-06,13870,Eletrônicos,Smartwatch,Nordeste,Loja Física,1,899.0,899.0
2025-12-06,13871,Casa,Cafeteira,Nordeste,Site,1,289.0,289.0
2025-12-06,13872,Esporte,Esteira,Nordeste,Site,1,2799.0,2799.0
2025-12-06,13873,Informática,Teclado Mecânico,Sudeste,Site,1,349.0,349.0
2025-12-07,13874,Informática,Mouse Gamer,Nordeste,Loja Física,3,151.05,453.15
2025-12-07,13875,Casa,Cafeteira,Centro-Oeste,Loja Física,2,289.0,578.0
2025-12-07,13876,Eletrônicos,Notebook,Sudeste,Site,2,3799.05,7598.1
2025-12-07,13877,Casa,Aspirador Robô,Nordeste,App,3,1299.0,3897.0
2025-12-07,13878,Casa,Cafeteira,Sudeste,App,2,289.0,578.0
2025-12-07,13879,Moda,Relógio,Nordeste,Loja Física,1,296.1,296.1
2025-12-07,13880,Eletrônicos,Notebook,Nordeste,App,2,3999.0,7998.0
2025-12-07,13881,Moda,Tênis Esportivo,Sul,Loja Física,1,399.0,399.0
2025-12-07,13882,Casa,Cafeteira,Norte,Site,2,289.0,578.0
2025-12-07,13883,Eletrônicos,Smartphone,Nordeste,Site,1,1614.15,1614.15
2025-12-08,13884,Esporte,Esteira,Nordeste,Site,3,2799.0,8397.0
2025-12-08,13885,Casa,Liquidificador,Sul,App,1,179.1,179.1
2025-12-08,13886,Casa,Cafeteira,Norte,App,2,289.0,578.0
2025-12-08,13887,Esporte,Tapete Yoga,Centro-Oeste,Loja Física,2,94.05,188.1
2025-12-08,13888,Eletrônicos,Smartwatch,Centro-Oeste,Site,2,899.0,1798.0
2025-12-08,13889,Eletrônicos,Smartwatch,Nordeste,Site,2,899.0,1798.0
2025-12-08,13890,Informática,"Monitor 24""",Norte,App,2,999.0,1998.0
2025-12-08,13891,Informática,SSD 1TB,Sudeste,Site,2,429.0,858.0
2025-12-09,13892,Informática,"Monitor 24""",Sul,App,2,949.05,1898.1
2025-12-10,13893,Casa,Cafeteira,Nordeste,Site,1,274.55,274.55
2025-12-10,13894,Casa,Cafeteira,Sudeste,App,1,274.55,274.55
2025-12-10,13895,Esporte,Esteira,Sudeste,App,2,2659.05,5318.1
2025-12-10,13896,Informática,Mouse Gamer,Centro-Oeste,Site,2,159.0,318.0
2025-12-10,13897,Informática,SSD 1TB,Sudeste,App,2,364.65,729.3
2025-12-10,13898,Eletrônicos,Notebook,Sudeste,Site,1,3999.0,3999.0
2025-12-10,13899,Moda,Tênis Esportivo,Sul,Site,1,379.05,379.05
2025-12-10,13900,Eletrônicos,Smartphone,Sudeste,Site,3,1804.05,5412.15
2025-12-10,13901,Eletrônicos,Notebook,Sul,Loja Física,2,3599.1,7198.2
2025-12-10,13902,Casa,Liquidificador,Sul,App,3,169.15,507.45
2025-12-10,13903,Moda,Mochila,Sudeste,Site,1,179.0,179.0
2025-12-10,13904,Moda,Jaqueta,Nordeste,Site,1,233.1,233.1
2025-12-10,13905,Casa,Cafeteira,Centro-Oeste,Site,1,260.1,260.1
2025-12-10,13906,Informática,Mouse Gamer,Nordeste,Loja Física,2,135.15,270.3
2025-12-10,13907,Moda,Jaqueta,Sudeste,Loja Física,3,246.05,738.15
2025-12-10,13908,Informática,Teclado Mecânico,Sul,App,3,349.0,1047.0
2025-12-10,13909,Eletrônicos,Smartwatch,Sudeste,Loja Física,3,854.05,2562.15
2025-12-11,13910,Informática,SSD 1TB,Sudeste,Loja Física,3,429.0,1287.0
2025-12-11,13911,Informática,SSD 1TB,Norte,Loja Física,1,386.1,386.1
2025-12-11,13912,Informática,Teclado Mecânico,Nordeste,Loja Física,1,349.0,349.0
2025-12-11,13913,Informática,Mouse Gamer,Sul,App,2,159.0,318.0
2025-12-11,13914,Casa,Liquidificador,Nordeste,App,1,189.05,189.05
2025-12-11,13915,Moda,Relógio,Sul,App,1,329.0,329.0
